x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,value,Timestamp
2,0,0,2,1,0,0,1,1,1,2,1,1,1,2,2,2,1,3,3,2,1,2,1,1,0,1,0,3,2,0,3,1,0,3,1,0,1,2,2,2,2,2,1,1,1,0,2,3,0,3,0,1,3,3,2,2,1,1,3,1,2,3,0,0,2,3,3,0,1,2,3,-46.744659235453724,15683
3,2,2,0,0,2,0,1,2,0,1,0,0,3,2,1,1,2,1,3,2,3,0,1,0,3,2,3,1,3,2,2,3,2,3,2,3,3,1,2,2,2,1,0,3,1,2,0,3,2,3,3,3,1,2,3,2,1,3,0,3,0,1,1,1,3,0,0,0,3,2,0,-46.952278870839244,15737
0,0,3,3,0,0,1,3,2,2,1,2,2,3,2,2,3,0,0,1,0,0,2,2,0,2,1,0,3,0,2,1,2,3,0,1,3,3,1,3,1,3,3,1,0,1,0,1,3,0,0,2,1,2,3,2,3,0,1,2,0,1,3,0,0,3,3,2,1,2,1,3,-45.23684816675652,15864
2,0,2,1,0,0,2,2,2,3,3,2,1,2,3,3,2,1,2,3,1,0,3,1,3,0,3,1,1,0,0,0,0,1,1,2,0,0,1,2,0,3,2,0,1,2,1,2,2,1,0,0,2,2,0,2,3,3,2,2,1,2,0,1,3,3,1,1,1,2,3,0,-36.45706741912625,15922
0,2,2,1,3,2,1,1,3,0,0,3,2,0,3,1,2,2,3,2,2,2,0,3,0,1,0,1,1,0,1,1,1,2,2,0,3,1,2,1,2,2,3,1,1,1,2,2,3,1,1,0,2,3,3,3,1,0,2,2,0,3,2,1,0,1,1,1,1,2,3,3,-46.75723549877571,15977
2,1,0,1,2,2,1,0,2,1,0,3,0,3,3,0,2,0,3,2,3,2,3,0,0,1,3,0,3,2,0,3,2,3,3,3,0,0,2,2,0,1,3,0,1,2,0,3,2,3,2,1,1,3,0,0,1,1,0,1,3,0,2,3,0,2,3,3,0,3,1,1,-58.091948718590444,16027
2,2,2,2,3,0,0,2,2,3,1,2,1,2,0,3,0,3,2,3,1,0,1,2,0,0,0,0,1,2,0,3,3,3,0,2,3,2,1,3,1,1,1,1,2,0,3,1,2,0,1,3,0,3,1,0,0,3,3,2,0,1,3,0,3,2,2,3,2,1,1,3,-57.80408691578843,16080
1,1,2,2,3,1,1,2,2,3,1,2,1,2,2,3,3,3,1,2,0,2,2,0,3,3,3,3,3,2,2,2,3,2,2,1,1,2,3,1,0,3,2,0,2,2,0,2,3,1,3,2,0,1,2,1,1,1,3,1,2,1,0,0,1,3,1,2,3,3,1,2,-46.33264573879006,16139
3,2,0,1,0,0,2,3,0,1,1,2,3,3,2,2,2,3,1,2,3,2,2,1,2,3,3,1,3,1,0,0,0,0,2,2,0,2,3,1,1,1,0,0,3,1,3,2,3,3,1,1,1,2,2,2,0,0,2,0,1,2,1,0,0,1,0,1,0,1,1,3,-48.0811483029773,16189
0,2,0,0,2,1,0,3,2,1,2,2,1,2,1,3,0,0,3,0,2,0,3,0,1,1,0,1,3,1,1,0,3,1,2,2,2,0,2,3,0,3,0,3,2,0,1,2,2,3,0,2,0,3,1,1,2,0,2,1,3,0,3,2,3,3,0,1,3,2,1,3,-46.724218852354205,16246
2,1,1,2,1,3,1,3,1,2,0,3,1,2,3,1,0,1,2,0,3,3,3,3,0,3,3,3,3,3,0,1,2,3,2,0,3,3,1,3,2,2,3,2,2,2,1,0,2,2,2,2,0,0,3,3,0,2,2,2,3,1,2,2,0,0,3,3,3,1,2,2,-59.83594521029238,16370
2,3,2,0,1,1,1,2,0,0,0,3,0,0,2,1,3,0,3,1,0,3,1,3,1,2,2,2,0,0,2,1,2,0,0,0,2,0,0,0,0,2,1,2,0,2,3,1,1,2,1,3,0,1,0,0,3,0,0,1,3,0,3,1,2,0,0,2,1,3,3,1,-45.99026321551943,16420
3,2,1,0,1,3,1,3,2,2,3,1,2,3,2,0,0,3,1,1,3,3,3,2,2,1,3,2,1,0,2,2,2,2,2,3,2,3,1,3,1,3,1,2,3,1,1,3,1,3,3,3,3,1,1,0,1,3,0,1,0,1,1,0,1,2,1,0,0,1,2,2,-46.977495681824855,16475
3,2,0,3,0,0,3,2,1,1,1,1,2,0,2,0,3,1,2,3,2,2,2,1,1,2,2,0,2,0,0,1,2,2,2,1,3,3,2,1,0,1,2,3,0,1,2,3,2,2,0,1,1,1,1,2,3,2,2,3,3,0,0,0,3,3,0,0,1,2,1,2,-46.499896420812185,16528
3,0,3,2,1,0,2,2,2,1,2,0,1,3,3,3,3,3,3,3,3,2,2,3,2,1,1,0,0,0,0,3,3,2,3,1,0,3,2,2,2,2,0,2,2,2,3,2,2,3,1,0,3,3,1,0,2,2,3,3,2,3,1,1,2,3,3,2,0,2,0,1,-46.24241631711495,16590
3,0,1,2,3,1,3,1,1,2,1,0,2,3,2,1,0,1,0,1,1,2,1,3,1,0,2,2,2,1,0,1,3,2,1,0,2,1,0,1,3,1,0,3,3,3,0,3,0,1,0,1,3,0,1,0,2,0,1,0,2,0,2,3,0,0,0,1,0,3,0,3,-46.760545353576624,16641
3,3,0,3,1,2,3,0,2,1,3,3,2,0,2,0,0,0,2,0,0,2,2,0,2,3,3,0,0,3,3,1,1,0,1,2,0,3,1,0,0,3,3,3,1,0,0,2,2,0,3,2,2,1,3,1,0,3,3,3,3,0,0,2,1,0,1,1,3,0,0,0,-47.613828699743344,16696
0,3,2,3,0,0,3,2,2,0,1,0,2,1,2,0,0,3,1,2,3,0,3,3,1,2,1,3,0,1,2,3,3,1,1,3,0,1,0,3,0,0,3,0,2,3,0,1,3,0,3,0,2,3,3,2,1,0,0,1,3,0,2,0,0,2,3,2,3,2,0,0,-46.56491186624427,16748
2,2,3,1,1,3,0,3,3,3,0,3,0,0,3,2,2,3,3,3,0,3,1,2,1,0,3,1,0,2,2,0,3,1,3,0,1,2,1,2,1,3,3,1,2,3,0,2,2,2,2,0,1,1,3,2,2,1,2,3,3,0,3,2,2,2,0,1,1,1,0,1,-47.19298041316565,16874
3,3,3,2,2,0,1,3,2,0,0,2,0,1,3,3,1,2,1,1,1,2,2,1,3,0,2,0,0,3,1,0,3,3,2,2,3,1,1,1,2,2,2,3,2,0,2,0,0,3,3,1,2,3,0,3,2,0,1,1,0,1,2,1,3,2,3,2,2,3,3,3,-46.773306257131736,16929
0,0,0,2,0,0,0,2,0,1,3,2,2,1,0,0,0,0,0,0,0,2,3,0,3,3,0,2,3,0,2,0,3,1,0,3,0,0,3,2,2,0,3,3,1,1,0,3,1,1,3,0,3,2,2,1,3,1,0,0,2,2,2,2,3,3,3,1,1,0,2,2,-57.32384474454862,16978
0,0,0,0,3,1,1,1,0,3,2,2,1,0,0,0,2,3,3,3,0,0,0,1,3,2,3,3,2,2,0,3,0,3,1,0,0,1,1,3,1,2,3,3,3,2,1,1,3,2,0,0,1,3,2,1,2,3,0,3,3,2,2,1,2,3,0,3,3,0,2,2,-48.100033702217495,17033
0,1,2,0,3,3,1,1,0,1,3,2,0,3,3,2,1,3,0,2,2,1,0,1,2,0,3,3,3,2,0,2,0,0,1,0,0,0,3,0,3,1,0,0,2,2,2,1,2,0,0,2,3,3,1,0,0,3,0,3,0,1,1,1,1,2,2,2,0,2,1,3,-58.10943645243747,17082
1,1,1,2,2,1,0,1,2,1,2,2,3,0,3,1,3,3,3,0,1,3,1,1,2,0,0,2,3,0,0,0,3,1,2,0,2,2,1,1,0,3,3,0,2,3,2,2,3,3,3,0,1,1,3,1,1,3,2,2,2,3,3,0,0,3,1,3,2,2,3,0,-46.62875907283708,17136
2,3,0,3,0,2,2,2,0,0,3,3,2,0,2,1,1,2,2,3,0,3,3,2,3,2,0,0,2,3,2,2,3,0,2,3,0,3,0,1,2,3,0,2,2,1,1,3,0,2,1,3,3,3,3,3,3,3,0,1,1,2,2,3,0,1,2,1,3,2,2,3,-46.58405104014394,17187
2,1,1,0,2,3,3,1,0,1,2,0,0,1,2,1,0,0,2,1,2,0,3,1,1,2,2,3,0,0,3,1,2,2,3,1,0,1,3,0,1,2,3,2,3,1,2,0,3,1,3,0,2,0,1,1,1,2,2,0,0,3,3,0,1,2,3,3,2,3,1,0,-46.99827256251936,17241
0,0,3,3,1,2,2,3,0,1,2,0,2,1,3,2,1,0,3,2,3,2,1,0,1,2,3,2,2,1,2,2,0,0,2,3,0,1,1,2,2,1,3,1,3,2,1,0,1,0,1,3,2,3,0,2,3,2,2,0,3,0,2,0,1,1,0,1,3,2,0,0,-45.55953716875398,17366
1,1,3,2,3,0,1,1,3,1,1,2,3,3,3,1,3,0,3,3,2,1,3,3,3,3,0,0,0,1,3,1,1,1,0,1,1,3,3,1,3,1,0,0,2,3,3,1,0,2,0,3,3,3,0,3,1,0,2,1,3,1,1,0,2,1,1,2,0,1,3,0,-48.03837378493145,17419
2,1,0,2,3,0,0,2,2,2,0,1,2,0,3,0,2,2,2,0,1,2,3,3,2,2,0,2,1,2,1,2,1,2,2,1,0,0,3,2,1,0,0,3,3,1,3,0,1,2,2,3,2,2,1,2,1,1,2,3,2,2,2,1,1,0,2,1,2,2,1,1,-49.23030214500331,17472
3,1,0,1,1,3,0,3,0,2,2,0,2,2,0,1,1,2,3,1,0,1,1,1,1,0,2,2,2,1,2,2,3,2,1,2,2,1,0,2,3,0,3,3,3,1,0,3,3,3,1,2,1,1,0,2,2,0,1,2,3,3,2,1,2,3,0,1,2,3,3,2,-46.60870772133643,17525
0,2,1,2,2,0,1,3,3,0,2,0,0,2,3,2,0,3,2,0,2,3,2,2,3,0,1,3,2,1,0,3,1,0,2,2,3,3,1,0,1,0,3,2,1,1,1,1,0,0,1,2,2,3,0,0,1,0,0,0,1,3,3,0,1,3,3,3,0,2,0,2,-47.7212351785741,17579
2,3,1,1,0,2,1,0,2,0,2,0,3,0,3,2,2,1,1,0,3,2,3,2,0,1,2,3,2,1,0,2,1,1,2,0,3,0,1,1,3,0,2,2,1,0,1,1,3,2,3,0,0,0,0,3,3,3,1,2,1,3,3,0,1,3,2,3,0,2,2,1,-47.26226432108712,17635
0,2,3,3,0,1,1,2,3,1,1,0,3,3,1,2,2,2,1,2,2,0,1,1,1,1,1,1,2,1,0,3,1,1,1,2,1,1,2,1,0,0,1,2,2,1,1,3,3,2,0,1,2,2,1,0,3,0,0,3,1,3,2,2,3,0,3,1,3,1,2,1,-49.333676585652306,17690
1,0,3,3,3,1,1,3,3,3,0,0,2,3,0,1,3,2,2,1,1,0,2,3,0,0,0,3,3,0,1,2,2,1,3,2,3,0,2,1,0,3,0,0,2,2,2,0,3,2,0,0,0,3,0,2,1,1,1,1,2,0,0,1,1,2,2,0,2,0,1,0,-45.08503436893049,17741
1,2,1,3,2,2,2,2,3,3,1,0,1,3,1,2,2,1,2,0,1,2,2,0,0,2,3,1,0,3,3,0,3,0,3,3,0,3,1,2,0,1,3,1,0,1,1,1,3,1,3,1,1,2,3,0,2,0,0,2,0,1,3,3,2,0,3,2,1,1,3,0,-46.29193245375071,17797
2,1,0,0,3,3,1,2,3,2,0,0,3,2,1,1,1,2,0,1,3,0,2,2,2,3,3,0,0,0,3,0,1,1,0,3,1,2,0,3,3,0,1,3,0,2,0,2,2,2,3,1,2,0,3,2,2,2,0,2,2,2,2,1,1,2,1,0,0,2,0,0,-34.33044526281634,17921
1,2,2,2,2,2,1,0,3,0,0,1,1,3,1,3,0,1,1,0,2,2,1,3,1,0,3,1,3,3,0,1,0,2,3,1,2,0,2,2,3,1,1,3,0,1,2,3,0,1,3,1,0,0,1,3,0,1,0,3,3,2,2,1,1,1,1,0,0,0,3,2,-47.61526688811007,17973
2,0,1,1,0,3,3,0,1,3,2,2,3,0,0,3,2,0,0,1,0,3,3,3,0,1,2,0,0,1,3,1,0,0,2,2,3,1,3,1,0,2,1,2,3,0,0,2,0,3,3,0,0,2,3,1,3,0,0,1,1,0,1,3,0,0,0,1,3,1,1,3,-34.332323926925625,18022
0,0,3,3,1,3,1,2,0,0,1,3,1,0,3,3,0,2,2,1,3,1,3,2,3,3,1,2,1,2,3,2,1,3,3,3,3,2,3,1,2,3,2,1,2,3,3,1,2,1,3,2,3,3,1,1,0,2,3,3,2,1,1,3,1,0,3,1,0,2,0,2,-46.84049601881832,18081
1,1,0,2,2,2,2,0,0,1,2,3,3,1,2,3,3,3,2,2,3,0,1,0,2,2,3,3,2,2,0,2,3,2,2,3,3,0,2,1,2,1,0,3,3,1,1,2,3,2,3,2,1,1,2,3,0,0,2,2,3,1,2,2,1,3,3,1,0,0,1,3,-60.59940165595989,18135
3,1,1,1,1,1,1,1,3,3,0,3,2,2,0,1,3,3,0,2,3,0,3,1,2,3,3,3,3,1,3,0,2,1,0,3,1,3,1,2,3,1,3,1,1,1,1,0,3,0,0,2,2,2,1,3,1,0,3,1,3,2,2,0,0,1,3,2,1,2,0,3,-43.90670482517414,18190
3,0,0,2,1,1,0,2,1,0,3,1,1,3,3,2,2,0,1,2,1,1,1,0,3,1,2,2,3,2,0,2,0,2,3,1,0,1,0,0,3,3,0,2,3,0,3,1,3,1,2,3,0,1,2,1,1,2,3,3,1,1,0,3,1,3,2,0,2,2,3,0,-48.25943817986825,18242
1,0,3,0,2,3,3,0,1,1,3,2,2,1,3,2,2,0,2,0,0,3,0,3,3,3,1,0,0,1,2,1,1,3,1,2,2,3,3,1,1,0,1,0,2,1,2,0,3,3,0,2,3,3,2,2,3,3,0,2,2,3,3,0,2,2,2,1,1,1,2,1,-46.50076005284412,18296
3,3,1,0,0,1,3,2,1,1,2,1,1,0,0,3,2,2,0,1,1,0,0,1,0,2,2,1,2,0,0,2,0,2,3,0,1,1,0,1,0,3,1,2,3,2,2,1,0,2,0,2,0,0,1,3,0,3,2,1,2,3,2,1,2,3,1,0,3,1,1,2,-47.4448420964828,18427
0,1,3,3,2,2,1,2,0,3,3,0,2,0,2,0,2,0,1,1,2,1,1,2,0,0,1,1,1,1,3,1,1,0,2,2,3,0,1,0,3,3,1,0,1,0,1,0,1,1,2,0,3,3,3,0,1,2,3,3,3,3,2,3,3,1,2,1,0,2,3,0,-48.118798003045036,18478
0,2,2,2,3,2,2,3,2,0,3,3,2,3,3,2,2,0,2,2,1,1,1,0,1,0,1,0,3,1,2,1,2,2,1,0,3,0,1,0,0,0,0,0,3,2,2,0,3,3,2,0,1,2,2,0,1,0,0,0,3,2,0,3,2,3,3,2,0,2,2,3,-45.824440011995094,18534
3,2,1,1,2,0,2,3,3,1,3,2,0,1,3,3,3,0,2,1,1,2,3,0,3,1,3,0,2,2,1,0,0,0,1,2,0,1,0,2,3,1,2,0,0,0,2,2,3,3,3,2,1,3,1,3,3,3,1,0,3,0,1,3,3,3,0,2,1,3,1,0,-46.52276680773375,18586
1,1,3,2,3,1,0,2,2,3,0,2,1,2,0,2,2,3,0,3,1,2,3,2,3,0,0,0,1,0,3,2,1,1,1,2,0,1,2,3,3,1,0,3,3,1,1,3,0,3,2,1,1,3,2,3,3,1,1,3,3,3,2,3,1,0,3,2,2,2,0,2,-47.07989038195843,18642
2,3,2,2,1,2,1,2,2,1,0,0,2,0,2,3,2,0,1,2,3,3,2,1,0,0,3,2,0,1,0,2,3,2,2,0,3,1,3,3,0,3,0,0,0,1,2,0,1,0,1,2,3,2,3,0,1,1,1,3,3,0,0,0,0,0,3,1,3,2,3,0,-45.23573554864008,18693
3,2,0,1,1,3,2,3,1,2,1,3,3,0,1,2,3,3,0,3,3,1,3,1,2,2,0,3,2,3,0,0,2,3,3,1,3,1,1,1,3,1,3,0,0,2,2,1,1,2,3,0,0,0,3,1,2,0,1,2,2,1,0,1,1,0,2,1,1,3,2,1,-49.548058818113475,18747
3,1,0,0,1,0,2,0,0,1,0,3,1,2,1,1,0,1,0,0,0,1,3,0,0,1,0,2,2,2,0,0,3,1,2,1,3,0,3,0,1,2,0,3,3,2,0,0,0,0,0,2,0,2,1,2,3,0,1,2,2,0,2,0,2,1,0,1,2,3,2,3,-44.5419391111848,18800
1,1,0,2,0,2,0,2,1,2,1,1,3,1,2,0,1,3,1,3,0,2,2,3,0,1,3,3,2,3,0,3,2,2,2,1,1,0,0,2,0,0,0,2,2,3,0,2,2,3,1,2,3,1,2,2,2,2,1,2,2,0,1,2,3,1,0,1,2,2,3,3,-48.15749170511697,18853
1,3,2,2,0,3,0,1,0,2,2,2,2,0,0,3,1,0,1,3,2,1,1,0,2,3,1,0,1,2,3,1,1,1,0,1,1,1,1,2,3,3,3,3,3,3,0,3,1,3,0,0,3,3,0,2,2,2,1,2,0,3,0,1,2,1,0,2,1,1,2,3,-47.87961110386513,18978
0,1,1,2,0,3,2,1,1,3,3,0,1,0,1,1,2,2,1,2,0,3,3,1,1,3,3,1,2,1,1,3,1,0,1,3,1,3,3,2,0,0,2,1,3,0,3,0,3,3,2,1,3,3,3,3,1,0,3,2,1,3,3,2,0,2,0,2,2,0,0,0,-45.422720009198144,19037
1,3,1,3,1,2,3,3,1,1,0,3,2,0,1,1,1,1,2,0,0,2,2,2,2,0,0,1,1,0,3,2,0,3,3,0,3,1,1,0,2,3,3,3,1,0,1,0,0,3,2,2,3,0,2,2,0,1,1,0,1,2,0,3,1,2,0,3,0,0,2,1,-46.64271353805713,19093
2,2,1,3,2,2,1,0,1,1,2,2,2,2,1,1,0,0,3,0,0,0,2,0,0,0,1,2,0,2,2,1,0,2,2,1,1,0,0,2,2,0,0,0,3,0,0,2,3,0,1,3,1,0,2,2,1,0,2,1,2,3,0,0,3,3,2,2,2,2,0,1,-44.23174619928865,19143
1,0,1,1,0,1,2,2,1,3,0,1,0,2,1,0,0,2,2,1,1,1,0,0,1,3,1,0,2,3,0,3,3,2,1,3,2,2,1,1,2,1,2,3,3,0,3,0,1,0,2,3,3,0,1,1,2,1,0,3,0,2,1,3,2,2,2,1,2,2,3,0,-44.952441727763045,19196
2,1,1,3,0,0,2,2,2,2,2,2,1,1,3,1,1,3,1,3,2,2,1,3,2,3,1,3,0,3,0,3,0,1,0,1,1,3,2,0,1,2,0,2,3,0,1,1,0,2,3,2,3,3,1,2,3,2,2,0,0,3,2,3,3,2,0,3,1,2,0,0,-59.49130074122134,19249
1,0,1,1,0,0,3,3,1,3,2,3,3,0,2,2,3,2,1,1,2,1,1,0,1,3,0,3,2,3,3,0,0,3,3,0,3,2,0,1,2,3,3,0,2,2,0,0,1,3,1,3,2,0,3,0,1,1,1,1,2,3,0,1,1,2,2,3,0,0,0,2,-46.281519749737555,19307
1,2,0,2,0,0,0,1,0,1,2,0,2,2,3,0,2,2,0,1,3,0,2,1,1,0,2,3,1,3,0,3,3,2,2,2,0,2,1,2,1,0,2,2,2,0,3,1,0,3,3,1,2,1,0,3,3,1,0,0,2,2,2,3,1,2,1,2,1,0,0,0,-45.62232605277255,19357
0,0,1,2,3,0,0,0,2,0,2,3,3,0,0,0,1,2,2,0,0,3,0,2,1,3,0,1,2,0,1,1,1,3,3,3,3,3,3,2,0,3,0,3,3,2,2,3,1,3,1,3,3,1,0,1,2,1,1,3,2,3,2,3,0,0,0,0,1,1,3,3,-46.7298280681098,19485
3,2,0,3,0,1,2,3,0,0,0,1,0,2,2,3,1,2,2,2,3,0,0,3,1,0,2,0,1,0,0,1,0,3,0,1,2,0,0,2,1,1,3,2,2,2,1,0,1,1,2,1,1,0,2,1,1,0,2,3,3,1,0,3,3,2,0,1,3,2,1,2,-58.97064647745456,19537
3,3,2,3,3,1,3,3,2,1,1,0,3,2,3,3,3,0,3,1,0,2,0,1,3,2,1,3,2,1,0,2,0,3,0,3,2,3,3,0,0,3,3,3,1,2,2,0,3,3,3,1,2,3,2,1,3,1,2,2,3,2,1,2,0,3,1,3,0,0,0,2,-47.220844032261645,19594
0,2,3,3,0,2,0,1,3,1,2,2,0,0,2,2,0,1,1,0,1,0,0,0,2,1,2,3,3,1,1,1,1,1,0,1,3,1,2,3,3,1,1,3,1,1,1,1,2,1,3,0,0,1,3,0,2,3,3,0,3,1,0,2,3,0,0,2,2,3,0,0,-59.404347822155835,19649
0,1,1,3,3,0,3,3,2,3,0,1,2,3,0,3,0,3,0,0,0,2,1,2,2,3,1,2,2,2,0,3,2,2,0,0,3,0,1,1,1,3,2,1,3,2,3,0,3,3,3,2,3,2,0,0,1,3,0,3,0,1,0,2,0,1,3,2,2,2,0,0,-48.64194736644419,19701
0,1,1,1,2,0,3,1,2,1,0,2,3,0,1,1,1,2,3,1,0,2,1,1,3,2,1,2,1,3,2,1,2,1,0,0,3,1,0,2,2,1,3,1,2,0,0,3,3,0,1,2,2,3,3,2,0,3,3,2,3,0,0,2,0,0,2,2,3,1,0,2,-46.86911168925991,19757
1,0,0,3,1,2,1,3,2,1,3,3,0,3,3,1,0,3,3,3,2,3,0,2,0,0,2,3,3,2,3,0,2,3,0,2,1,2,3,2,0,2,1,3,1,0,0,1,3,3,1,2,3,1,3,2,1,0,3,3,2,1,2,2,0,0,2,2,1,0,0,3,-46.76045940411245,19810
3,3,3,1,2,0,3,1,3,2,1,0,1,2,1,0,3,3,0,1,3,1,3,3,1,3,2,3,3,1,1,3,0,3,0,0,1,2,1,0,1,2,0,0,0,1,1,3,3,1,0,1,2,1,2,2,1,2,2,2,1,3,3,3,3,2,0,1,1,1,2,0,-44.64318334152228,19865
1,0,3,2,1,0,3,2,1,1,2,2,2,0,0,1,1,3,3,1,2,3,2,0,3,2,2,0,2,3,2,1,3,0,2,0,3,1,0,2,3,3,3,1,2,0,1,1,3,1,2,2,1,0,1,3,1,0,3,0,0,3,2,3,0,1,1,3,3,0,1,1,-47.680934439207576,19990
0,2,1,0,3,3,3,3,0,0,2,1,1,1,1,2,0,2,0,3,3,3,2,3,0,1,0,3,1,1,3,3,3,0,0,1,1,0,0,0,1,1,0,3,0,3,2,0,2,2,0,1,0,2,0,3,2,2,0,3,1,1,3,3,3,2,3,0,3,2,1,2,-45.66661337578358,20042
1,0,1,0,3,1,2,1,1,3,0,2,2,3,3,1,2,2,0,2,2,1,1,2,3,0,3,1,0,2,1,0,2,3,1,3,2,1,0,1,2,3,0,2,2,2,2,1,3,1,2,1,1,1,2,2,2,0,3,0,1,2,1,1,3,2,1,0,0,3,0,3,-46.83066375869566,20095
1,3,1,0,2,0,0,3,0,1,3,0,2,2,2,1,1,3,2,0,3,3,2,1,0,3,0,3,1,0,1,1,1,2,2,1,2,0,2,2,2,0,3,3,2,0,0,3,1,1,0,3,3,1,2,1,3,1,2,3,3,0,0,0,0,1,1,1,3,2,1,2,-46.627466237951204,20148
1,3,0,2,2,2,0,0,2,2,1,3,0,0,2,3,2,1,3,1,1,2,3,1,2,1,0,1,2,0,0,2,1,2,1,0,1,1,0,1,3,1,3,1,0,0,2,0,2,0,3,0,0,0,2,3,3,1,2,0,3,3,0,3,3,0,1,3,1,0,1,1,-57.803037664326666,20205
0,3,2,3,2,2,2,3,2,1,2,2,1,1,2,2,2,3,1,1,0,2,3,0,1,2,1,3,3,1,3,3,0,1,0,1,0,0,0,1,0,2,3,0,2,0,1,1,1,3,2,1,3,1,2,1,2,2,1,1,3,2,0,2,1,3,0,3,2,2,0,2,-46.426569178721934,20259
3,1,1,2,0,1,1,3,2,0,1,3,2,2,1,3,3,3,2,2,0,2,1,1,2,0,2,1,1,1,3,3,1,1,3,1,3,3,2,0,3,0,0,3,3,3,0,2,2,0,2,0,0,3,3,2,3,2,0,2,3,0,1,0,0,0,3,3,1,3,0,1,-48.383580459607415,20314
0,3,0,3,0,3,1,3,1,1,0,1,0,2,0,0,3,2,0,0,0,1,3,0,0,0,2,0,2,3,1,3,2,1,3,2,2,1,3,3,2,3,3,1,3,2,0,1,3,2,3,0,2,3,1,2,1,1,0,0,3,2,1,2,1,2,2,1,1,1,0,2,-49.57491543890822,20367
1,0,1,1,1,1,1,3,2,2,2,0,1,2,3,0,3,0,3,0,3,3,1,1,0,2,2,3,0,3,3,1,2,0,1,3,2,0,2,1,1,2,0,0,2,2,0,0,0,0,2,1,2,1,2,1,0,1,3,0,2,0,1,3,1,3,2,2,1,3,1,0,-59.03653230255955,20499
1,1,3,0,1,0,0,3,1,1,1,0,2,0,1,1,3,2,1,1,2,2,2,0,2,0,1,1,0,2,2,1,3,0,0,0,0,2,1,0,1,0,1,0,0,3,0,3,1,3,1,0,2,0,1,1,1,3,2,2,0,3,2,1,2,3,1,1,1,2,3,3,-46.00787284944271,20552
2,0,2,0,0,1,0,1,0,0,3,3,3,3,0,2,0,2,1,1,2,0,1,0,1,1,0,3,2,0,0,3,1,2,1,2,0,1,1,2,2,0,3,2,0,1,2,2,1,0,2,3,3,0,0,0,3,2,0,2,3,3,0,0,3,0,1,3,0,2,3,1,-59.208842161399794,20600
0,0,3,3,2,1,0,1,0,2,2,1,0,3,0,2,3,1,2,3,2,1,1,1,2,3,2,2,3,2,3,3,1,1,0,0,1,0,2,1,2,1,0,2,2,2,2,1,1,1,3,1,2,1,2,0,1,0,1,2,3,0,3,1,1,3,1,2,0,1,2,1,-46.63829238024799,20655
0,2,3,1,2,1,2,3,1,3,3,1,1,3,0,3,3,2,3,2,3,2,0,2,3,3,0,1,0,0,1,0,2,3,3,3,0,3,1,0,0,2,1,2,0,1,0,3,0,1,2,1,0,2,3,3,3,0,0,1,0,1,1,2,3,1,0,0,2,0,2,1,-48.09806548852309,20708
1,3,1,1,1,0,1,0,1,3,2,1,2,1,0,1,1,1,2,3,3,0,1,3,3,0,1,2,2,1,3,1,3,2,0,2,2,1,3,3,0,0,1,3,2,0,2,1,3,3,2,2,2,1,3,3,0,2,0,1,3,3,1,2,0,0,0,1,1,2,0,1,-46.307259360510265,20762
2,3,1,2,2,3,2,3,0,1,0,3,2,2,3,3,0,2,3,0,0,0,2,0,2,3,1,3,1,3,1,0,2,2,2,0,1,1,1,2,3,1,0,0,3,3,2,2,1,2,2,1,3,2,1,1,3,0,1,2,0,2,3,1,1,0,1,2,1,2,0,0,-48.23896499616925,20817
1,3,0,0,2,0,3,1,0,1,1,2,0,2,0,2,0,2,3,2,3,2,0,1,0,1,2,1,0,0,3,3,3,2,3,2,1,2,2,2,0,0,0,0,3,1,0,0,3,2,0,2,2,3,0,0,3,1,2,1,2,1,2,1,0,3,2,2,2,3,1,0,-46.76142149827231,20873
1,2,0,2,3,1,2,1,1,3,0,3,3,1,3,1,3,2,2,2,0,3,0,2,0,2,3,1,1,3,0,2,3,2,1,3,3,1,2,0,1,2,1,1,3,0,0,2,0,2,0,3,3,2,3,2,2,2,2,1,2,2,0,3,1,1,2,3,1,0,1,3,-45.14514957328544,21004
1,0,3,2,3,2,0,0,3,3,0,2,0,0,0,1,3,2,2,1,3,3,0,1,0,2,1,0,2,2,1,3,3,0,2,3,3,3,1,2,3,0,1,1,2,0,2,0,0,2,3,1,2,3,3,0,2,2,3,3,1,1,3,1,1,3,2,2,2,3,3,0,-47.68260597925108,21058
2,0,3,3,1,3,0,1,1,2,0,2,0,0,2,0,0,1,0,3,0,1,3,1,2,3,1,2,2,1,0,1,2,1,2,2,3,0,2,2,3,2,3,2,0,1,0,1,1,0,3,3,3,2,3,1,1,1,3,2,2,3,1,1,1,0,1,3,1,0,1,2,-46.03027510820869,21109
3,2,1,2,3,3,2,2,0,0,0,0,0,2,3,1,2,0,1,1,2,0,0,3,3,3,2,0,2,1,2,2,2,3,2,0,2,0,2,1,0,0,3,1,0,0,3,3,3,2,3,0,0,3,3,0,1,2,1,2,2,0,3,0,2,1,0,0,0,1,2,0,-50.2562385029991,21161
