x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,value,Timestamp
0,0,0,3,0,1,3,3,0,3,1,1,3,3,1,0,0,2,1,3,3,2,3,3,-0.46477391904580434,207678
0,2,2,2,1,2,0,2,0,2,3,3,3,2,0,2,0,0,3,1,0,0,3,0,-1.0661086493179361,208993
0,2,2,2,0,2,0,2,0,2,0,3,3,3,0,2,0,0,3,1,0,2,3,0,-0.8238878091408318,210256
0,2,2,2,1,1,0,2,0,3,3,3,3,2,0,2,0,1,3,1,3,0,3,0,-1.0661086493179361,211503
0,2,2,2,2,2,0,1,0,2,3,3,3,2,0,2,0,0,3,1,0,0,3,0,-1.0661086493179361,212753
0,2,2,0,0,2,0,1,0,2,3,3,0,2,0,2,0,0,3,1,0,0,3,1,-0.549081209550097,214099
0,3,2,2,2,0,0,3,2,2,3,3,3,2,0,2,0,0,3,0,2,0,1,1,-0.035015769523885965,215368
0,2,2,2,1,1,0,1,0,3,3,3,0,2,0,2,0,1,3,1,2,0,0,0,-1.0661086493179361,216722
0,2,2,2,0,2,0,1,0,2,3,3,1,2,0,2,0,0,3,2,0,0,3,0,-0.8373576797939999,217900
0,3,2,2,0,2,0,1,0,2,3,3,3,2,0,2,0,0,3,0,0,0,3,2,-0.6202006098257327,219302
0,2,2,2,0,2,0,0,0,2,3,3,0,2,0,2,0,0,3,1,0,3,3,0,-1.0661086493179361,220581
0,2,2,1,0,1,3,0,1,1,1,3,2,0,2,2,1,3,0,0,2,3,1,1,-0.43383723458337003,220751
0,2,2,2,2,2,0,2,0,2,3,3,3,2,0,2,0,0,0,1,0,0,3,0,-0.8238878091408318,222024
0,2,0,2,0,2,0,1,0,2,3,3,0,2,0,2,0,0,3,1,0,0,3,0,-0.6086067102700634,223359
0,2,2,2,0,2,1,1,0,2,3,3,0,3,0,2,0,0,3,1,2,3,0,0,-1.0661086493179361,224671
1,2,2,2,2,0,0,0,0,3,3,3,2,2,0,2,0,1,3,1,2,3,3,2,-0.8075949294340168,225996
0,2,2,2,0,3,0,1,0,3,3,3,0,2,0,2,2,1,3,1,2,3,3,0,-0.581666968963727,227308
0,2,2,2,1,1,0,2,0,3,3,3,3,2,0,2,0,1,3,1,2,0,0,0,-1.0661086493179361,228438
0,2,2,2,0,2,0,1,0,2,3,3,3,2,0,2,0,0,3,1,0,2,3,1,-1.0661086493179361,229662
0,2,2,2,3,2,1,3,0,2,3,3,2,3,0,2,0,1,2,1,1,1,0,2,-0.7505635303968236,230975
0,2,2,2,0,0,0,1,0,2,3,3,3,3,0,2,0,0,3,2,0,2,3,0,-0.8373576797939999,232293
0,2,2,2,0,2,1,1,0,2,3,3,1,3,0,2,0,1,3,1,2,2,3,0,-0.8373576797939999,233593
1,2,2,2,1,0,0,1,0,2,3,3,3,2,0,2,0,0,3,1,0,3,3,0,-0.8238878091408317,234959
0,2,2,2,0,2,0,1,0,2,3,3,1,3,0,2,0,0,3,1,3,2,3,0,-1.0661086493179361,236294
0,2,2,2,0,2,0,1,0,3,3,3,0,2,0,2,0,1,3,1,0,0,3,0,-1.0661086493179361,237596
0,2,2,2,2,1,0,1,0,3,3,3,3,2,0,2,0,1,3,1,2,1,3,1,-1.0661086493179361,238889
0,2,2,2,1,0,0,1,0,3,3,3,0,2,0,2,0,1,3,1,2,0,3,0,-1.0661086493179361,240127
0,2,2,2,1,2,0,0,0,2,3,3,1,2,0,2,0,0,3,1,0,3,3,0,-1.0661086493179361,241411
0,2,2,2,0,2,0,3,0,2,3,3,0,2,0,2,0,0,3,1,0,0,3,0,-1.0661086493179361,242696
0,2,2,2,1,1,0,1,0,3,3,3,0,2,0,2,0,1,3,1,2,0,3,2,-1.0661086493179361,244022
0,2,2,2,1,0,0,2,0,3,3,3,0,2,0,2,0,1,3,1,0,0,3,0,-1.0661086493179361,245246
0,3,3,2,0,3,1,1,0,2,3,3,3,2,0,2,0,0,3,2,2,1,0,2,-0.6202006098257327,246581
0,2,2,2,0,2,0,0,0,2,3,3,1,2,0,2,0,0,3,1,0,2,3,1,-1.0661086493179361,247855
0,2,2,2,0,1,0,0,0,2,3,3,0,2,0,2,0,1,3,1,2,3,3,0,-0.8373576797939999,249237
0,2,2,2,3,2,0,0,0,2,3,3,3,2,0,2,0,0,3,1,0,2,3,0,-1.0661086493179361,250613
0,2,2,2,0,2,0,1,0,2,3,3,3,3,0,2,0,1,3,1,3,2,3,2,-0.8373576797939999,252021
0,2,2,2,0,2,0,1,0,2,3,3,1,3,0,2,0,0,3,1,0,3,3,0,-1.0661086493179361,253390
0,2,2,2,1,2,0,0,0,2,3,3,3,2,0,2,0,1,3,1,2,2,0,2,-0.8373576797939999,254762
0,2,2,2,1,2,0,1,0,3,3,3,3,2,0,2,0,0,3,1,0,0,3,3,-0.8373576797939999,256147
0,2,2,2,1,0,0,1,0,3,3,3,0,2,0,2,0,1,3,1,3,0,0,0,-1.0661086493179361,257568
0,2,2,2,0,2,0,1,0,2,3,3,0,2,0,2,0,1,3,1,2,0,3,0,-0.8373576797939999,258865
3,1,2,0,3,0,3,2,0,1,3,0,3,1,3,3,2,2,3,1,0,2,3,1,-0.37680583554617686,259029
0,2,2,2,1,0,0,3,0,3,3,3,3,2,0,2,0,1,3,1,0,0,1,0,-1.0661086493179361,260330
0,2,2,1,0,2,0,1,0,3,3,3,1,3,0,2,0,0,3,1,0,2,3,0,-0.571002963954365,261647
2,2,2,2,1,1,0,1,0,3,3,3,0,2,0,2,0,1,3,1,2,0,3,2,-0.5490812095500972,263059
3,0,1,1,3,0,3,0,1,3,3,3,2,2,2,2,3,2,2,1,0,0,1,0,-0.27841054380344177,263225
0,2,2,2,1,2,0,1,0,2,3,3,0,2,0,2,0,0,3,1,3,1,3,0,-1.0661086493179361,264582
0,2,2,2,0,2,0,1,0,2,3,3,0,2,0,2,0,0,3,1,2,2,3,0,-1.0661086493179361,265920
1,0,2,2,1,0,0,1,0,2,3,3,1,3,0,2,0,1,3,2,0,3,2,2,-0.19044246030381418,267299
0,2,2,2,0,2,1,1,0,2,3,3,1,2,2,2,0,0,3,1,0,2,0,3,-0.5816669689637272,268690
0,2,2,2,0,2,0,2,0,2,3,3,0,3,0,2,0,0,3,1,3,0,3,0,-1.0661086493179361,270208
0,1,1,1,1,2,3,0,1,1,1,1,1,1,2,3,3,3,2,0,0,1,2,0,-0.19044246030381418,270420
0,2,2,2,0,1,0,1,0,2,3,3,2,2,0,2,0,0,3,1,2,1,3,3,-1.0661086493179361,271859
0,2,2,2,0,1,0,0,0,3,3,3,0,2,0,2,0,1,3,1,0,2,3,3,-1.0661086493179361,273337
0,2,2,2,0,1,0,0,0,3,3,3,0,2,0,2,0,1,3,1,3,0,0,3,-1.0661086493179361,274648
0,2,1,2,0,1,0,1,0,2,1,3,3,2,0,2,0,0,3,1,2,3,3,0,-0.5653740892569119,276025
0,2,2,2,0,2,0,0,0,3,3,3,0,3,0,2,0,0,3,1,2,3,3,0,-0.8373576797939999,277423
0,2,2,2,0,2,0,1,0,2,3,3,1,2,1,2,0,0,3,1,0,2,0,0,-0.8238878091408318,278841
0,2,2,2,0,1,0,0,0,3,3,3,0,2,0,2,0,1,3,1,0,0,3,0,-1.0661086493179361,280170
0,2,2,2,0,1,0,1,0,2,2,3,0,2,0,2,0,0,3,1,0,0,3,2,-0.8238878091408318,281601
0,2,3,2,1,1,0,0,0,3,3,3,0,2,0,2,0,1,3,2,2,0,3,2,-0.6086067102700634,282998
0,2,2,2,0,1,0,1,0,2,3,3,1,2,0,2,0,0,3,1,2,3,3,3,-1.0661086493179361,284438
0,2,2,2,1,2,0,1,0,2,3,3,0,3,0,2,0,0,3,1,2,0,3,0,-1.0661086493179361,285764
0,2,2,2,0,2,0,0,0,2,3,3,0,2,0,2,0,1,3,1,0,3,3,0,-0.8373576797939999,287084
0,2,2,2,1,2,0,1,0,2,3,3,1,3,0,2,0,0,3,1,3,2,3,0,-1.0661086493179361,288432
1,0,2,0,0,1,2,0,3,0,1,0,1,0,1,1,3,1,1,1,3,2,1,0,-0.3276081896748093,288599
0,2,2,2,0,0,0,0,0,3,3,3,0,2,0,2,0,1,3,1,0,0,3,0,-1.0661086493179361,290079
0,2,2,2,0,1,0,1,0,3,3,3,1,2,0,2,0,1,3,0,2,0,3,3,-0.8373576797939999,291562
0,3,2,2,2,3,1,2,0,0,3,3,2,2,0,2,0,2,3,1,3,3,0,1,-0.9059902211767518,293065
0,2,2,2,1,0,0,0,0,2,3,3,1,2,0,2,0,0,3,1,0,3,3,3,-1.0661086493179361,294615
0,2,2,2,0,1,0,0,0,2,3,3,1,2,0,2,0,0,3,1,0,3,3,2,-1.0661086493179361,296104
0,2,2,2,0,2,0,3,0,2,3,3,3,2,0,2,0,0,3,1,0,0,3,0,-1.0661086493179361,297745
0,2,2,2,0,2,1,1,0,2,3,3,0,2,0,2,0,0,3,1,2,3,0,1,-1.0661086493179361,299263
0,2,2,2,0,2,2,0,0,2,3,3,0,2,0,2,0,0,3,1,2,0,0,0,-1.0661086493179361,300757
0,2,2,2,0,2,1,0,0,2,3,3,0,2,0,2,0,0,3,1,1,0,3,0,-1.0661086493179361,302147
0,2,2,2,0,2,3,0,0,2,3,3,0,2,0,2,0,0,3,1,2,0,0,0,-1.0661086493179361,303537
0,2,2,2,0,2,1,0,0,2,3,3,2,2,0,2,0,0,3,1,0,3,3,0,-1.0661086493179361,304929
0,3,2,2,1,0,1,1,0,3,3,3,2,2,0,2,0,3,3,1,1,1,3,2,-0.6772392516528154,306480
2,0,2,1,2,0,2,0,3,1,3,3,0,1,3,0,3,3,2,1,0,2,1,2,-0.43383723458337003,307000
0,2,2,2,0,2,1,0,0,2,3,3,1,2,0,2,0,0,3,1,0,2,3,0,-1.0661086493179361,309683
0,2,2,2,0,2,3,1,0,1,3,3,1,2,0,2,0,0,3,1,0,3,3,0,-0.8373576797939999,312572
0,2,2,2,0,0,1,0,0,3,3,3,0,2,0,2,0,0,3,1,0,0,3,0,-0.8373576797939999,315464
0,2,2,2,0,1,0,0,0,3,3,3,0,2,0,2,0,2,3,1,2,0,3,3,-0.8373576797939999,317473
0,2,2,2,0,1,1,1,0,2,3,3,1,2,0,2,0,0,3,1,2,2,3,3,-1.0661086493179361,318898
0,2,2,2,0,2,1,0,0,2,3,3,3,2,0,2,0,0,3,1,0,3,3,0,-1.0661086493179361,320551
0,2,2,2,0,1,1,1,0,2,3,3,1,2,0,2,0,0,3,1,0,2,0,2,-1.0661086493179361,322231
0,2,2,2,2,1,0,1,0,3,3,3,0,2,0,2,0,1,3,1,0,3,3,0,-1.0661086493179361,324042
0,2,2,2,0,0,0,2,0,2,3,3,1,3,0,2,0,0,3,3,0,3,3,0,-0.6086067102700634,325693
0,2,1,2,3,0,3,0,0,2,3,3,3,0,1,3,0,0,3,1,0,3,0,1,-0.701365884525456,327574
0,2,2,2,3,2,0,1,0,2,3,3,1,2,0,2,0,0,3,1,0,2,1,0,-1.0661086493179361,329372
0,2,2,2,0,0,0,0,0,2,3,3,0,2,0,2,0,0,3,1,0,0,3,2,-1.0661086493179361,330950
0,2,2,2,0,3,1,0,0,3,3,3,0,2,0,2,0,1,3,1,0,0,3,0,-1.0661086493179361,332558
0,2,2,2,0,2,1,1,0,2,3,3,0,3,0,2,0,0,3,1,2,0,3,0,-1.0661086493179361,334140
0,2,2,2,0,0,2,1,0,2,3,3,1,3,0,2,0,0,3,1,0,0,3,0,-1.0661086493179361,335662
0,2,2,2,0,2,0,0,0,2,3,3,0,2,0,2,0,0,3,1,0,2,3,0,-1.0661086493179361,337086
0,2,3,2,0,2,3,1,0,2,3,3,1,3,0,2,0,0,3,1,0,2,0,0,-0.8373576797939999,338517
0,2,2,2,0,3,0,1,0,2,3,3,0,2,0,2,0,0,3,1,2,2,3,0,-1.0661086493179361,340090
0,2,2,2,0,3,0,1,0,3,3,3,0,2,0,2,0,1,3,1,2,3,3,0,-1.0661086493179361,341623
0,2,2,2,1,1,1,1,0,3,3,3,0,2,0,2,0,1,3,1,3,1,0,0,-1.0661086493179361,343175
0,2,2,2,0,0,0,2,0,3,3,3,0,2,0,2,0,1,3,1,2,3,3,0,-1.0661086493179361,344572
0,2,2,2,0,2,0,3,0,2,3,3,0,2,0,2,0,0,3,1,0,0,3,1,-1.0661086493179361,346379
0,2,2,2,2,2,1,1,0,2,3,3,1,3,0,2,0,0,3,1,2,2,3,0,-1.0661086493179361,348277
0,3,3,2,2,3,2,0,0,1,3,3,1,2,0,2,0,0,2,1,1,0,3,0,-0.46477391904580434,350170
0,2,2,2,0,2,3,0,0,2,3,3,0,2,0,2,0,0,3,1,0,0,3,2,-1.0661086493179361,352091
0,2,2,2,2,3,2,0,0,1,0,3,3,2,0,2,0,3,2,1,3,2,2,0,-0.7505635303968236,354033
0,2,2,2,0,1,0,2,0,3,3,3,3,2,0,2,0,1,3,1,2,0,3,1,-1.0661086493179361,355926
0,2,2,2,1,2,2,1,0,2,3,3,0,3,0,2,0,0,3,1,0,0,3,0,-1.0661086493179361,357740
0,2,2,2,2,1,3,2,0,3,3,3,0,2,0,2,0,1,3,1,2,0,3,0,-1.0661086493179361,359580
0,2,2,2,0,3,2,1,0,3,3,3,1,2,0,2,0,1,3,1,0,0,3,2,-1.0661086493179361,361367
0,2,2,2,0,1,0,1,0,2,3,3,3,2,0,2,0,0,3,1,2,3,3,3,-1.0661086493179361,363228
0,2,2,2,1,1,0,2,0,3,3,3,0,2,0,2,0,1,3,1,2,2,0,0,-1.0661086493179361,365032
0,2,2,2,0,1,0,0,0,2,3,3,0,2,0,2,0,0,3,1,0,3,3,0,-1.0661086493179361,366741
0,1,2,2,0,2,0,2,0,2,3,3,0,2,0,2,0,0,3,1,0,0,0,3,-0.9059902211767518,368297
0,1,2,2,1,0,2,1,0,2,3,3,1,3,0,2,0,0,3,1,0,2,3,2,-0.9059902211767518,369793
0,2,2,2,0,0,3,1,0,2,3,3,1,2,0,2,0,0,3,1,0,2,3,1,-1.0661086493179361,371244
0,2,2,2,0,0,0,0,0,2,3,3,0,2,0,2,0,0,3,1,0,0,3,0,-1.0661086493179361,372640
0,2,2,2,0,1,3,1,0,2,3,3,0,2,0,2,0,0,3,1,2,0,3,0,-1.0661086493179361,374129
0,2,2,2,0,2,0,1,0,2,3,3,0,2,0,2,0,0,3,1,2,0,3,0,-1.0661086493179361,375589
0,2,2,2,0,2,3,1,0,2,3,3,2,2,0,2,1,0,3,1,0,2,1,0,-0.8238878091408317,377088
0,2,2,2,1,1,0,0,0,3,3,3,0,2,0,2,0,1,3,1,0,3,3,0,-1.0661086493179361,378566
0,3,2,2,0,0,0,1,0,3,3,3,1,3,0,2,0,0,3,1,0,3,3,0,-0.7505635303968236,380032
0,2,2,2,0,0,0,0,0,3,3,3,0,2,0,2,0,1,3,1,3,0,3,0,-1.0661086493179361,381458
0,2,2,2,1,1,0,0,0,3,3,3,0,2,0,2,0,1,3,1,2,2,3,3,-1.0661086493179361,382891
0,2,2,2,1,2,2,0,0,3,3,3,0,2,0,2,0,1,3,1,2,3,3,0,-1.0661086493179361,384468
0,2,2,2,0,0,0,0,0,2,3,3,0,2,0,2,0,0,3,1,2,3,3,0,-1.0661086493179361,386293
0,2,2,2,0,2,1,0,0,3,3,3,0,2,0,2,0,1,3,1,0,3,0,0,-1.0661086493179361,387919
0,1,2,2,2,1,1,2,0,3,3,3,0,2,0,2,0,2,3,0,2,3,3,2,-0.46477391904580434,389448
0,2,2,2,0,1,0,0,0,2,3,3,0,2,0,2,0,0,3,1,2,3,3,0,-1.0661086493179361,391048
0,3,2,2,3,2,1,3,0,0,3,3,1,0,0,2,0,1,3,1,0,1,0,2,-0.7505635303968236,392600
0,2,1,2,2,2,0,2,0,2,3,3,1,2,0,2,0,0,3,1,3,2,3,0,-0.8373576797939999,394156
0,2,2,2,1,0,0,2,0,3,3,3,0,2,0,2,0,1,3,1,2,0,0,0,-1.0661086493179361,395785
0,2,2,2,0,2,1,1,0,2,3,3,1,3,0,2,0,0,3,1,0,2,3,3,-1.0661086493179361,397337
0,2,3,2,1,1,3,3,0,1,3,3,3,1,0,2,0,3,3,1,0,0,0,3,-0.44533902353442,398886
0,2,2,2,1,1,0,0,0,3,3,3,3,2,0,2,0,1,3,1,2,3,3,0,-1.0661086493179361,400359
0,2,2,2,0,2,3,1,0,3,3,3,0,2,0,2,0,1,3,1,0,0,3,0,-1.0661086493179361,401887
0,2,2,2,0,3,0,0,0,2,3,3,0,2,0,2,0,0,3,1,1,3,3,0,-1.0661086493179361,403452
1,3,2,3,2,0,2,0,0,2,1,3,0,2,0,2,0,3,0,2,2,2,3,0,-0.3276081896748093,403625
0,2,2,2,0,0,0,1,0,2,3,3,1,3,0,2,0,0,3,1,1,2,3,1,-1.0661086493179361,405045
0,2,2,2,0,0,2,3,0,3,3,3,3,2,3,2,1,0,3,1,2,3,3,0,-0.4579711102459002,406472
0,2,2,2,1,2,3,1,0,2,3,3,1,2,0,2,0,0,3,1,0,0,3,2,-1.0661086493179361,407950
0,2,2,2,0,0,0,0,0,2,3,3,1,2,0,2,0,0,3,1,2,2,3,2,-1.0661086493179361,409415
0,2,2,2,0,1,0,0,0,3,3,3,3,2,0,2,0,1,3,1,2,3,0,0,-1.0661086493179361,410821
0,2,2,2,0,1,0,0,0,3,3,3,3,2,0,2,0,1,3,1,2,0,3,3,-1.0661086493179361,412193
0,1,2,2,0,0,3,1,0,1,2,3,0,3,0,2,0,0,3,0,0,0,1,0,-0.309347228265876,413685
2,3,2,0,3,0,3,0,3,2,3,3,2,0,3,2,3,2,3,1,1,2,2,3,-0.19724526910371842,413893
3,2,0,0,1,2,2,2,2,1,1,2,3,0,3,3,2,0,2,3,2,0,2,1,-0.37680583554617686,414107
0,2,2,2,0,1,1,2,0,2,3,3,0,3,0,2,0,0,3,1,2,0,3,0,-1.0661086493179361,415612
0,2,2,2,0,2,1,1,0,2,3,3,3,2,0,2,0,0,3,1,2,0,3,2,-1.0661086493179361,417031
2,2,1,2,2,2,2,3,3,3,3,0,3,0,2,1,2,0,3,0,1,0,2,1,-0.3276081896748093,417222
0,2,2,2,0,3,1,1,0,2,3,3,0,3,0,2,0,0,3,1,0,2,3,3,-1.0661086493179361,418719
0,2,2,2,3,2,0,0,0,3,3,3,1,2,0,2,0,1,3,1,2,3,3,2,-1.0661086493179361,420172
0,2,2,2,0,1,0,0,0,3,3,3,3,2,0,2,0,1,3,1,2,0,0,2,-1.0661086493179361,421617
0,2,2,2,0,0,0,3,3,2,3,3,3,2,0,2,0,0,3,1,0,2,3,0,-0.8075949294340168,423036
0,2,2,2,0,1,3,3,0,3,3,3,0,2,0,2,0,1,3,1,2,0,3,0,-1.0661086493179361,424427
0,2,2,2,0,2,0,1,0,3,3,3,1,2,0,2,0,1,3,1,0,3,3,2,-1.0661086493179361,425845
0,2,2,2,1,2,0,1,0,3,3,3,3,2,0,2,0,1,3,1,0,2,3,2,-1.0661086493179361,427406
0,2,2,2,0,0,2,3,1,2,3,3,2,3,0,2,0,0,3,1,0,0,3,0,-0.8075949294340168,428905
0,2,2,2,0,0,0,1,1,2,3,3,0,3,0,2,0,0,3,1,2,3,3,0,-0.8075949294340168,430466
0,2,2,2,0,2,2,1,0,2,3,3,3,2,0,2,0,0,3,1,0,3,3,0,-1.0661086493179361,432329
0,2,2,2,1,1,3,0,0,3,3,3,0,2,0,2,0,1,3,1,0,3,0,3,-1.0661086493179361,433770
0,2,2,2,0,2,0,2,0,3,3,3,0,2,0,2,0,1,3,1,2,3,3,0,-1.0661086493179361,435245
0,2,2,2,0,0,0,0,0,3,3,3,0,2,0,2,0,1,3,1,2,3,3,0,-1.0661086493179361,436790
0,2,2,2,0,0,1,0,0,3,3,3,0,2,0,2,0,1,3,1,0,3,3,0,-1.0661086493179361,438201
0,2,2,2,0,1,1,0,0,3,3,3,0,2,0,2,0,1,3,1,0,0,0,0,-1.0661086493179361,439608
0,2,2,2,0,2,1,0,0,3,3,3,0,2,0,2,0,1,3,1,0,0,3,0,-1.0661086493179361,441127
0,2,2,2,2,0,0,3,0,2,3,3,3,2,0,2,0,0,3,1,0,2,3,0,-1.0661086493179361,442744
0,2,2,2,0,0,1,0,0,3,3,3,0,2,0,2,0,1,3,1,2,3,3,0,-1.0661086493179361,444235
0,1,0,1,2,2,3,0,0,0,3,3,0,3,0,1,0,3,1,1,0,0,2,0,-0.46477391904580434,445787
0,3,0,2,0,0,0,1,0,2,3,3,1,2,0,2,0,1,3,1,2,3,1,3,-0.17898430769478513,447191
0,2,2,2,1,1,1,0,0,3,3,3,2,2,0,2,0,1,3,1,0,0,3,0,-1.0661086493179361,448659
0,2,2,2,1,1,3,0,0,3,3,3,0,2,0,2,0,1,3,1,2,0,3,1,-1.0661086493179361,450154
0,2,2,2,1,2,1,2,0,3,3,3,3,2,0,2,0,1,3,1,3,0,3,0,-1.0661086493179361,451834
0,2,2,2,0,0,0,1,0,2,3,3,0,3,0,2,0,0,3,1,2,0,3,0,-1.0661086493179361,453927
3,2,0,0,3,3,2,1,0,1,1,3,2,2,0,1,3,2,2,3,1,0,2,1,-0.37680583554617686,454215
0,2,2,2,0,1,0,0,0,2,3,3,3,2,0,2,0,0,3,1,2,2,3,0,-1.0661086493179361,455951
0,3,2,2,3,1,0,3,0,2,3,3,0,2,0,2,0,0,3,1,3,0,0,0,-0.9059902211767518,457699
0,2,2,2,1,1,1,1,0,2,3,3,0,2,0,2,0,1,3,1,2,0,3,3,-0.8373576797939999,459241
0,2,1,2,0,2,1,1,0,2,3,3,1,2,0,2,0,0,3,1,0,2,3,3,-0.8373576797939999,460905
0,2,2,2,0,1,1,1,0,3,3,3,0,2,0,2,0,1,3,1,2,1,3,3,-1.0661086493179361,462220
0,2,2,2,0,1,0,1,0,3,3,3,0,2,0,2,0,1,3,1,3,2,0,2,-1.0661086493179361,463543
0,2,2,2,0,2,0,0,0,3,3,3,3,2,0,2,0,1,3,1,0,3,3,0,-1.0661086493179361,464822
0,2,2,2,1,1,0,0,0,3,3,3,3,2,0,2,0,1,3,1,2,0,0,2,-1.0661086493179361,466063
0,2,2,2,1,1,0,0,0,3,3,3,0,2,0,2,0,1,3,1,2,0,2,0,-1.0661086493179361,467312
0,2,2,2,0,1,0,1,0,3,3,3,0,2,0,2,0,1,3,1,0,3,0,3,-1.0661086493179361,468562
0,2,2,2,1,2,0,1,0,2,3,3,3,2,0,2,0,0,3,1,0,2,2,2,-1.0661086493179361,469848
0,2,2,2,1,0,0,0,0,3,3,3,3,2,0,2,0,0,3,1,2,3,3,3,-0.8373576797939999,471153
0,1,1,1,3,0,0,0,3,0,3,2,2,3,2,3,3,1,2,0,2,3,1,3,-0.22137914476624865,471367
0,2,2,2,0,0,0,1,0,2,3,3,1,2,0,2,0,1,3,1,0,3,0,3,-0.8373576797939999,472769
0,2,2,2,0,3,1,0,0,3,3,3,0,2,0,2,0,1,3,1,2,3,3,0,-1.0661086493179361,474021
0,2,2,2,1,2,0,1,0,2,3,3,1,3,0,2,0,0,3,1,0,2,3,3,-1.0661086493179361,475313
0,2,2,2,0,0,2,0,0,2,3,3,0,2,0,2,0,0,3,1,2,0,0,0,-1.0661086493179361,476609
0,2,2,2,2,1,0,0,0,2,3,3,1,2,0,2,0,0,3,1,2,3,3,0,-1.0661086493179361,477865
0,2,2,2,3,2,0,1,0,2,3,3,0,2,0,2,0,0,3,1,2,0,3,2,-1.0661086493179361,479104
0,2,2,2,0,0,1,0,0,2,3,3,0,2,0,2,0,0,3,1,0,0,3,2,-1.0661086493179361,480416
0,3,3,2,0,1,0,2,3,2,3,3,0,2,0,2,0,0,3,1,3,3,3,0,-0.3276081896748093,481745
0,2,2,2,0,1,0,0,0,3,3,3,0,2,0,2,0,1,3,1,2,3,3,2,-1.0661086493179361,482989
0,2,2,2,0,1,2,1,0,3,3,3,2,2,0,2,0,1,3,1,2,1,2,3,-1.0661086493179361,484316
0,2,2,2,0,3,0,0,0,3,3,3,0,2,0,2,0,1,3,1,0,3,3,0,-1.0661086493179361,485962
0,2,2,2,0,0,1,0,0,3,3,3,0,2,0,2,0,1,3,1,2,3,3,3,-1.0661086493179361,487423
0,2,2,2,0,2,3,1,0,2,3,3,3,2,0,2,0,0,3,1,0,2,3,0,-1.0661086493179361,488866
0,2,2,2,1,1,2,0,0,3,3,3,0,2,0,2,0,1,3,1,2,3,0,3,-1.0661086493179361,490364
0,2,2,2,0,1,0,1,0,2,3,3,0,3,0,2,0,0,3,1,2,3,3,0,-1.0661086493179361,491819
0,1,2,0,0,0,1,2,0,3,3,3,2,3,0,2,0,2,3,1,3,2,1,3,-0.17898430769478513,493116
0,2,2,2,0,1,1,1,0,2,3,3,0,3,0,2,0,0,3,1,2,3,0,0,-1.0661086493179361,494455
0,2,2,2,0,1,0,1,0,2,3,3,3,2,0,2,0,0,3,1,0,2,3,3,-1.0661086493179361,495873
0,2,2,2,1,1,3,3,0,2,3,3,0,2,0,2,0,0,3,1,2,0,3,0,-1.0661086493179361,497416
0,2,2,2,0,0,0,1,0,2,3,3,0,2,0,2,0,0,3,1,2,0,3,3,-1.0661086493179361,498845
0,2,3,2,3,3,3,0,0,0,3,2,1,3,0,1,0,3,3,0,3,1,0,3,-0.3585448741372437,500196
0,2,2,2,0,1,3,0,0,3,3,3,3,2,0,2,0,1,3,1,2,0,1,3,-1.0661086493179361,501524
0,1,2,2,0,0,0,0,0,2,3,3,3,2,0,2,0,0,3,1,0,2,0,3,-0.9059902211767518,502986
0,2,2,2,0,0,1,0,0,2,3,3,0,2,0,2,0,0,3,1,2,0,3,0,-1.0661086493179361,504488
0,2,2,2,0,0,0,1,0,2,3,3,1,2,0,2,0,0,3,1,3,2,0,0,-1.0661086493179361,505914
0,2,2,2,0,3,0,1,0,3,3,3,0,2,0,2,0,1,3,1,2,2,3,0,-1.0661086493179361,507367
0,3,2,2,3,0,0,3,0,2,3,3,0,2,0,1,0,1,3,0,2,0,0,3,-0.46477391904580434,508810
0,2,2,2,0,0,1,1,0,3,3,3,1,2,0,2,0,1,3,1,2,2,0,3,-1.0661086493179361,510211
0,2,2,2,1,1,0,1,0,2,3,3,1,2,0,2,0,0,3,1,0,1,3,3,-1.0661086493179361,511510
0,2,2,2,0,0,1,1,0,2,3,3,1,3,0,2,0,0,3,1,0,0,0,3,-1.0661086493179361,512869
0,2,2,2,1,1,1,0,0,3,3,3,2,2,0,2,0,1,3,1,2,0,3,3,-1.0661086493179361,514166
0,2,2,2,0,0,2,1,0,2,3,3,0,2,0,2,0,0,3,1,0,3,3,3,-1.0661086493179361,515459
0,2,0,3,1,2,3,3,0,1,1,1,3,2,0,3,2,2,1,3,2,1,2,1,-0.02796892116783789,515657
0,2,2,2,0,0,1,0,0,2,3,3,1,2,0,2,0,0,3,1,0,0,0,3,-1.0661086493179361,517002
0,2,2,2,1,0,2,0,0,2,3,3,0,2,0,2,0,0,3,1,0,0,1,3,-1.0661086493179361,518390
0,2,2,2,1,0,0,1,0,3,3,3,0,2,0,2,0,1,3,1,2,1,3,3,-1.0661086493179361,519779
0,2,2,2,1,1,1,0,0,3,3,3,0,2,0,2,0,1,3,1,2,0,3,3,-1.0661086493179361,521145
0,2,2,2,1,0,0,0,0,2,3,3,1,2,0,2,0,0,3,1,3,3,3,3,-1.0661086493179361,522470
3,3,3,0,3,3,3,1,0,0,0,0,0,1,3,1,3,1,0,0,0,0,3,2,-0.3276081896748093,522650
0,2,2,2,0,1,0,1,0,2,3,3,3,2,0,2,0,0,3,1,2,3,0,3,-1.0661086493179361,523969
0,2,2,2,0,1,0,2,0,2,3,3,0,2,0,2,0,0,3,1,2,3,3,0,-1.0661086493179361,525448
